record_id,survey_code,interview_date,department_code,municipality_code,urban_rural,respondent_age,respondent_sex,household_size,monthly_income_gtq
VIDEO-000329,ENHOGAR,2026-08-14,21,2132,U,69,F,6,8476.00
VIDEO-000330,ENHOGAR,2026-08-15,22,2233,R,76,M,1,1013.00
VIDEO-000331,ENHOGAR,2026-08-16,01,0134,U,83,X,4,1150.00
VIDEO-000332,ENHOGAR,2026-08-17,02,0235,U,90,NR,7,1287.00
VIDEO-000333,ENHOGAR,2026-08-18,03,0336,R,24,F,2,1424.00
VIDEO-000334,ENHOGAR,2026-08-19,04,0437,U,31,M,5,1561.00
VIDEO-000335,ENHOGAR,2026-08-20,05,0538,U,38,X,8,1698.00
VIDEO-000336,ENHOGAR,2026-08-01,06,0639,R,45,NR,3,1835.00
VIDEO-000337,ENHOGAR,2026-08-02,07,0740,U,52,F,6,1972.00
VIDEO-000338,ENHOGAR,2026-08-03,08,0841,U,59,M,1,2109.00
VIDEO-000339,ENHOGAR,2026-08-04,09,0942,R,66,X,4,2246.00
VIDEO-000340,ENHOGAR,2026-08-05,10,1043,U,73,NR,7,2383.00
VIDEO-000341,ENHOGAR,2026-08-06,11,1144,U,80,F,2,2520.00
VIDEO-000342,ENHOGAR,2026-08-07,12,1245,R,87,M,5,2657.00
VIDEO-000343,ENHOGAR,2026-08-08,13,1346,U,21,X,8,2794.00
VIDEO-000344,ENHOGAR,2026-08-09,14,1447,U,28,NR,3,2931.00
VIDEO-000345,ENHOGAR,2026-08-10,15,1548,R,35,F,6,3068.00
VIDEO-000346,ENHOGAR,2026-08-11,16,1649,U,42,M,1,3205.00
VIDEO-000347,ENHOGAR,2026-08-12,17,1750,U,49,X,4,3342.00
VIDEO-000348,ENHOGAR,2026-08-13,18,1851,R,56,NR,7,3479.00
VIDEO-000349,ENHOGAR,2026-08-14,19,1952,U,63,F,2,3616.00
VIDEO-000350,ENHOGAR,2026-08-15,20,2053,U,70,M,5,3753.00
VIDEO-000351,ENHOGAR,2026-08-16,21,2154,R,77,X,8,3890.00
VIDEO-000352,ENHOGAR,2026-08-17,22,2255,U,84,NR,3,4027.00
VIDEO-000353,ENHOGAR,2026-08-18,01,0156,U,18,F,6,4164.00
VIDEO-000354,ENHOGAR,2026-08-19,02,0257,R,25,M,1,4301.00
VIDEO-000355,ENHOGAR,2026-08-20,03,0358,U,32,X,4,4438.00
VIDEO-000356,ENHOGAR,2026-08-01,04,0459,U,39,NR,7,4575.00
VIDEO-000357,ENHOGAR,2026-08-02,05,0560,R,46,F,2,4712.00
VIDEO-000358,ENHOGAR,2026-08-03,06,0661,U,53,M,5,4849.00
VIDEO-000359,ENHOGAR,2026-08-04,07,0762,U,60,X,8,4986.00
VIDEO-000360,ENHOGAR,2026-08-05,08,0863,R,67,NR,3,5123.00
VIDEO-000361,ENHOGAR,2026-08-06,09,0964,U,74,F,6,5260.00
VIDEO-000362,ENHOGAR,2026-08-07,10,1065,U,81,M,1,5397.00
VIDEO-000363,ENHOGAR,2026-08-08,11,1166,R,88,X,4,5534.00
VIDEO-000364,ENHOGAR,2026-08-09,12,1267,U,22,NR,7,5671.00
VIDEO-000365,ENHOGAR,2026-08-10,13,1368,U,29,F,2,5808.00
VIDEO-000366,ENHOGAR,2026-08-11,14,1469,R,36,M,5,5945.00
VIDEO-000367,ENHOGAR,2026-08-12,15,1570,U,43,X,8,6082.00
VIDEO-000368,ENHOGAR,2026-08-13,16,1671,U,50,NR,3,6219.00
VIDEO-000369,ENHOGAR,2026-08-14,17,1772,R,57,F,6,6356.00
VIDEO-000370,ENHOGAR,2026-08-15,18,1873,U,64,M,1,6493.00
VIDEO-000371,ENHOGAR,2026-08-16,19,1974,U,71,X,4,6630.00
VIDEO-000372,ENHOGAR,2026-08-17,20,2075,R,78,NR,7,6767.00
VIDEO-000373,ENHOGAR,2026-08-18,21,2176,U,85,F,2,6904.00
VIDEO-000374,ENHOGAR,2026-08-19,22,2277,U,19,M,5,7041.00
VIDEO-000375,ENHOGAR,2026-08-20,01,0178,R,26,X,8,7178.00
VIDEO-000376,ENHOGAR,2026-08-01,02,0279,U,33,NR,3,7315.00
VIDEO-000377,ENHOGAR,2026-08-02,03,0380,U,40,F,6,7452.00
VIDEO-000378,ENHOGAR,2026-08-03,04,0481,R,47,M,1,7589.00
VIDEO-000379,ENHOGAR,2026-08-04,05,0582,U,54,X,4,7726.00
VIDEO-000380,ENHOGAR,2026-08-05,06,0683,U,61,NR,7,7863.00
VIDEO-000381,ENHOGAR,2026-08-06,07,0784,R,68,F,2,8000.00
VIDEO-000382,ENHOGAR,2026-08-07,08,0885,U,75,M,5,8137.00
VIDEO-000383,ENHOGAR,2026-08-08,09,0986,U,82,X,8,8274.00
VIDEO-000384,ENHOGAR,2026-08-09,10,1087,R,89,NR,3,8411.00
VIDEO-000385,ENHOGAR,2026-08-10,11,1188,U,23,F,6,948.00
VIDEO-000386,ENHOGAR,2026-08-11,12,1289,U,30,M,1,1085.00
VIDEO-000387,ENHOGAR,2026-08-12,13,1390,R,37,X,4,1222.00
VIDEO-000388,ENHOGAR,2026-08-13,14,1491,U,44,NR,7,1359.00
VIDEO-000389,ENHOGAR,2026-08-14,15,1592,U,51,F,2,1496.00
VIDEO-000390,ENHOGAR,2026-08-15,16,1693,R,58,M,5,1633.00
VIDEO-000391,ENHOGAR,2026-08-16,17,1794,U,65,X,8,1770.00
VIDEO-000392,ENHOGAR,2026-08-17,18,1895,U,72,NR,3,1907.00
VIDEO-000393,ENHOGAR,2026-08-18,19,1996,R,79,F,6,2044.00
VIDEO-000394,ENHOGAR,2026-08-19,20,2097,U,86,M,1,2181.00
VIDEO-000395,ENHOGAR,2026-08-20,21,2198,U,20,X,4,2318.00
VIDEO-000396,ENHOGAR,2026-08-01,22,2299,R,27,NR,7,2455.00
VIDEO-000397,ENHOGAR,2026-08-02,01,0101,U,34,F,2,2592.00
VIDEO-000398,ENHOGAR,2026-08-03,02,0202,U,41,M,5,2729.00
VIDEO-000399,ENHOGAR,2026-08-04,03,0303,R,48,X,8,2866.00
VIDEO-000400,ENHOGAR,2026-08-05,04,0404,U,55,NR,3,3003.00
VIDEO-000401,ENHOGAR,2026-08-06,05,0505,U,62,F,6,3140.00
VIDEO-000402,ENHOGAR,2026-08-07,06,0606,R,69,M,1,3277.00
VIDEO-000403,ENHOGAR,2026-08-08,07,0707,U,76,X,4,3414.00
VIDEO-000404,ENHOGAR,2026-08-09,08,0808,U,83,NR,7,3551.00
VIDEO-000405,ENHOGAR,2026-08-10,09,0909,R,90,F,2,3688.00
VIDEO-000406,ENHOGAR,2026-08-11,10,1010,U,24,M,5,3825.00
VIDEO-000407,ENHOGAR,2026-08-12,11,1111,U,31,X,8,3962.00
VIDEO-000408,ENHOGAR,2026-08-13,12,1212,R,38,NR,3,4099.00
VIDEO-000409,ENHOGAR,2026-08-14,13,1313,U,45,F,6,4236.00
VIDEO-000410,ENHOGAR,2026-08-15,14,1414,U,52,M,1,4373.00
VIDEO-000411,ENHOGAR,2026-08-16,15,1515,R,59,X,4,4510.00
VIDEO-000412,ENHOGAR,2026-08-17,16,1616,U,66,NR,7,4647.00
VIDEO-000413,ENHOGAR,2026-08-18,17,1717,U,73,F,2,4784.00
VIDEO-000414,ENHOGAR,2026-08-19,18,1818,R,80,M,5,4921.00
VIDEO-000415,ENHOGAR,2026-08-20,19,1919,U,87,X,8,5058.00
VIDEO-000416,ENHOGAR,2026-08-01,20,2020,U,21,NR,3,5195.00
VIDEO-000417,ENHOGAR,2026-08-02,21,2121,R,28,F,6,5332.00
VIDEO-000418,ENHOGAR,2026-08-03,22,2222,U,35,M,1,5469.00
VIDEO-000419,ENHOGAR,2026-08-04,01,0123,U,42,X,4,5606.00
VIDEO-000420,ENHOGAR,2026-08-05,02,0224,R,49,NR,7,5743.00
VIDEO-000421,ENHOGAR,2026-08-06,03,0325,U,56,F,2,5880.00
VIDEO-000422,ENHOGAR,2026-08-07,04,0426,U,63,M,5,6017.00
VIDEO-000423,ENHOGAR,2026-08-08,05,0527,R,70,X,8,6154.00
VIDEO-000424,ENHOGAR,2026-08-09,06,0628,U,77,NR,3,6291.00
VIDEO-000425,ENHOGAR,2026-08-10,07,0729,U,84,F,6,6428.00
VIDEO-000426,ENHOGAR,2026-08-11,08,0830,R,18,M,1,6565.00
VIDEO-000427,ENHOGAR,2026-08-12,09,0931,U,25,X,4,6702.00
VIDEO-000428,ENHOGAR,2026-08-13,10,1032,U,32,NR,7,6839.00
VIDEO-000429,ENHOGAR,2026-08-14,11,1133,R,39,F,2,6976.00
VIDEO-000430,ENHOGAR,2026-08-15,12,1234,U,46,M,5,7113.00
VIDEO-000431,ENHOGAR,2026-08-16,13,1335,U,53,X,8,7250.00
VIDEO-000432,ENHOGAR,2026-08-17,14,1436,R,60,NR,3,7387.00
VIDEO-000433,ENHOGAR,2026-08-18,15,1537,U,67,F,6,7524.00
VIDEO-000434,ENHOGAR,2026-08-19,16,1638,U,74,M,1,7661.00
VIDEO-000435,ENHOGAR,2026-08-20,17,1739,R,81,X,4,7798.00
VIDEO-000436,ENHOGAR,2026-08-01,18,1840,U,88,NR,7,7935.00
VIDEO-000437,ENHOGAR,2026-08-02,19,1941,U,22,F,2,8072.00
VIDEO-000438,ENHOGAR,2026-08-03,20,2042,R,29,M,5,8209.00
VIDEO-000439,ENHOGAR,2026-08-04,21,2143,U,36,X,8,8346.00
VIDEO-000440,ENHOGAR,2026-08-05,22,2244,U,43,NR,3,8483.00
VIDEO-000441,ENHOGAR,2026-08-06,01,0145,R,50,F,6,1020.00
VIDEO-000442,ENHOGAR,2026-08-07,02,0246,U,57,M,1,1157.00
VIDEO-000443,ENHOGAR,2026-08-08,03,0347,U,64,X,4,1294.00
VIDEO-000444,ENHOGAR,2026-08-09,04,0448,R,71,NR,7,1431.00
VIDEO-000445,ENHOGAR,2026-08-10,05,0549,U,78,F,2,1568.00
VIDEO-000446,ENHOGAR,2026-08-11,06,0650,U,85,M,5,1705.00
VIDEO-000447,ENHOGAR,2026-08-12,07,0751,R,19,X,8,1842.00
VIDEO-000448,ENHOGAR,2026-08-13,08,0852,U,26,NR,3,1979.00
VIDEO-000449,ENHOGAR,2026-08-14,09,0953,U,33,F,6,2116.00
VIDEO-000450,ENHOGAR,2026-08-15,10,1054,R,40,M,1,2253.00
VIDEO-000451,ENHOGAR,2026-08-16,11,1155,U,47,X,4,2390.00
VIDEO-000452,ENHOGAR,2026-08-17,12,1256,U,54,NR,7,2527.00
VIDEO-000453,ENHOGAR,2026-08-18,13,1357,R,61,F,2,2664.00
VIDEO-000454,ENHOGAR,2026-08-19,14,1458,U,68,M,5,2801.00
VIDEO-000455,ENHOGAR,2026-08-20,15,1559,U,75,X,8,2938.00
VIDEO-000456,ENHOGAR,2026-08-01,16,1660,R,82,NR,3,3075.00
VIDEO-000457,ENHOGAR,2026-08-02,17,1761,U,89,F,6,3212.00
VIDEO-000458,ENHOGAR,2026-08-03,18,1862,U,23,M,1,3349.00
VIDEO-000459,ENHOGAR,2026-08-04,19,1963,R,30,X,4,3486.00
VIDEO-000460,ENHOGAR,2026-08-05,20,2064,U,37,NR,7,3623.00
VIDEO-000461,ENHOGAR,2026-08-06,21,2165,U,44,F,2,3760.00
VIDEO-000462,ENHOGAR,2026-08-07,22,2266,R,51,M,5,3897.00
VIDEO-000463,ENHOGAR,2026-08-08,01,0167,U,58,X,8,4034.00
VIDEO-000464,ENHOGAR,2026-08-09,02,0268,U,65,NR,3,4171.00
VIDEO-000465,ENHOGAR,2026-08-10,03,0369,R,72,F,6,4308.00
VIDEO-000466,ENHOGAR,2026-08-11,04,0470,U,79,M,1,4445.00
VIDEO-000467,ENHOGAR,2026-08-12,05,0571,U,86,X,4,4582.00
VIDEO-000468,ENHOGAR,2026-08-13,06,0672,R,20,NR,7,4719.00
VIDEO-000469,ENHOGAR,2026-08-14,07,0773,U,27,F,2,4856.00
VIDEO-000470,ENHOGAR,2026-08-15,08,0874,U,34,M,5,4993.00
VIDEO-000471,ENHOGAR,2026-08-16,09,0975,R,41,X,8,5130.00
VIDEO-000472,ENHOGAR,2026-08-17,10,1076,U,48,NR,3,5267.00
VIDEO-000473,ENHOGAR,2026-08-18,11,1177,U,55,F,6,5404.00
VIDEO-000474,ENHOGAR,2026-08-19,12,1278,R,62,M,1,5541.00
VIDEO-000475,ENHOGAR,2026-08-20,13,1379,U,69,X,4,5678.00
VIDEO-000476,ENHOGAR,2026-08-01,14,1480,U,76,NR,7,5815.00
VIDEO-000477,ENHOGAR,2026-08-02,15,1581,R,83,F,2,5952.00
VIDEO-000478,ENHOGAR,2026-08-03,16,1682,U,90,M,5,6089.00
VIDEO-000479,ENHOGAR,2026-08-04,17,1783,U,24,X,8,6226.00
VIDEO-000480,ENHOGAR,2026-08-05,18,1884,R,31,NR,3,6363.00
VIDEO-000481,ENHOGAR,2026-08-06,19,1985,U,38,F,6,6500.00
VIDEO-000482,ENHOGAR,2026-08-07,20,2086,U,45,M,1,6637.00
VIDEO-000483,ENHOGAR,2026-08-08,21,2187,R,52,X,4,6774.00
VIDEO-000484,ENHOGAR,2026-08-09,22,2288,U,59,NR,7,6911.00
VIDEO-000485,ENHOGAR,2026-08-10,01,0189,U,66,F,2,7048.00
VIDEO-000486,ENHOGAR,2026-08-11,02,0290,R,73,M,5,7185.00
VIDEO-000487,ENHOGAR,2026-08-12,03,0391,U,80,X,8,7322.00
VIDEO-000488,ENHOGAR,2026-08-13,04,0492,U,87,NR,3,7459.00
VIDEO-000489,ENHOGAR,2026-08-14,05,0593,R,21,F,6,7596.00
VIDEO-000490,ENHOGAR,2026-08-15,06,0694,U,28,M,1,7733.00
VIDEO-000491,ENHOGAR,2026-08-16,07,0795,U,35,X,4,7870.00
VIDEO-000492,ENHOGAR,2026-08-17,08,0896,R,42,NR,7,8007.00
VIDEO-000493,ENHOGAR,2026-08-18,09,0997,U,49,F,2,8144.00
VIDEO-000494,ENHOGAR,2026-08-19,10,1098,U,56,M,5,8281.00
VIDEO-000495,ENHOGAR,2026-08-20,11,1199,R,63,X,8,8418.00
VIDEO-000496,ENHOGAR,2026-08-01,12,1201,U,70,NR,3,955.00
VIDEO-000497,ENHOGAR,2026-08-02,13,1302,U,77,F,6,1092.00
VIDEO-000498,ENHOGAR,2026-08-03,14,1403,R,84,M,1,1229.00
VIDEO-000499,ENHOGAR,2026-08-04,15,1504,U,18,X,4,1366.00
VIDEO-000500,ENHOGAR,2026-08-05,16,1605,U,25,NR,7,1503.00
VIDEO-000501,ENHOGAR,2026-08-06,17,1706,R,32,F,2,1640.00
VIDEO-000502,ENHOGAR,2026-08-07,18,1807,U,39,M,5,1777.00
VIDEO-000503,ENHOGAR,2026-08-08,19,1908,U,46,X,8,1914.00
VIDEO-000504,ENHOGAR,2026-08-09,20,2009,R,53,NR,3,2051.00
VIDEO-000505,ENHOGAR,2026-08-10,21,2110,U,60,F,6,2188.00
VIDEO-000506,ENHOGAR,2026-08-11,22,2211,U,67,M,1,2325.00
VIDEO-000507,ENHOGAR,2026-08-12,01,0112,R,74,X,4,2462.00
VIDEO-000508,ENHOGAR,2026-08-13,02,0213,U,81,NR,7,2599.00
VIDEO-000509,ENHOGAR,2026-08-14,03,0314,U,88,F,2,2736.00
VIDEO-000510,ENHOGAR,2026-08-15,04,0415,R,22,M,5,2873.00
VIDEO-000511,ENHOGAR,2026-08-16,05,0516,U,29,X,8,3010.00
VIDEO-000512,ENHOGAR,2026-08-17,06,0617,U,36,NR,3,3147.00
VIDEO-000513,ENHOGAR,2026-08-18,07,0718,R,43,F,6,3284.00
VIDEO-000514,ENHOGAR,2026-08-19,08,0819,U,50,M,1,3421.00
VIDEO-000515,ENHOGAR,2026-08-20,09,0920,U,57,X,4,3558.00
VIDEO-000516,ENHOGAR,2026-08-01,10,1021,R,64,NR,7,3695.00
VIDEO-000517,ENHOGAR,2026-08-02,11,1122,U,71,F,2,3832.00
VIDEO-000518,ENHOGAR,2026-08-03,12,1223,U,78,M,5,3969.00
VIDEO-000519,ENHOGAR,2026-08-04,13,1324,R,85,X,8,4106.00
VIDEO-000520,ENHOGAR,2026-08-05,14,1425,U,19,NR,3,4243.00
VIDEO-000521,ENHOGAR,2026-08-06,15,1526,U,26,F,6,4380.00
VIDEO-000522,ENHOGAR,2026-08-07,16,1627,R,33,M,1,4517.00
VIDEO-000523,ENHOGAR,2026-08-08,17,1728,U,40,X,4,4654.00
VIDEO-000524,ENHOGAR,2026-08-09,18,1829,U,47,NR,7,4791.00
VIDEO-000525,ENHOGAR,2026-08-10,19,1930,R,54,F,2,4928.00
VIDEO-000526,ENHOGAR,2026-08-11,20,2031,U,61,M,5,5065.00
VIDEO-000527,ENHOGAR,2026-08-12,21,2132,U,68,X,8,5202.00
VIDEO-000528,ENHOGAR,2026-08-13,22,2233,R,75,NR,3,5339.00
VIDEO-000529,ENHOGAR,2026-08-14,01,0134,U,82,F,6,5476.00
VIDEO-000530,ENHOGAR,2026-08-15,02,0235,U,89,M,1,5613.00
VIDEO-000531,ENHOGAR,2026-08-16,03,0336,R,23,X,4,5750.00
VIDEO-000532,ENHOGAR,2026-08-17,04,0437,U,30,NR,7,5887.00
VIDEO-000533,ENHOGAR,2026-08-18,05,0538,U,37,F,2,6024.00
VIDEO-000534,ENHOGAR,2026-08-19,06,0639,R,44,M,5,6161.00
VIDEO-000535,ENHOGAR,2026-08-20,07,0740,U,51,X,8,6298.00
VIDEO-000536,ENHOGAR,2026-08-01,08,0841,U,58,NR,3,6435.00
VIDEO-000537,ENHOGAR,2026-08-02,09,0942,R,65,F,6,6572.00
VIDEO-000538,ENHOGAR,2026-08-03,10,1043,U,72,M,1,6709.00
VIDEO-000539,ENHOGAR,2026-08-04,11,1144,U,79,X,4,6846.00
VIDEO-000540,ENHOGAR,2026-08-05,12,1245,R,86,NR,7,6983.00
VIDEO-000541,ENHOGAR,2026-08-06,13,1346,U,20,F,2,7120.00
VIDEO-000542,ENHOGAR,2026-08-07,14,1447,U,27,M,5,7257.00
VIDEO-000543,ENHOGAR,2026-08-08,15,1548,R,34,X,8,7394.00
VIDEO-000544,ENHOGAR,2026-08-09,16,1649,U,41,NR,3,7531.00
VIDEO-000545,ENHOGAR,2026-08-10,17,1750,U,48,F,6,7668.00
VIDEO-000546,ENHOGAR,2026-08-11,18,1851,R,55,M,1,7805.00
VIDEO-000547,ENHOGAR,2026-08-12,19,1952,U,62,X,4,7942.00
VIDEO-000548,ENHOGAR,2026-08-13,20,2053,U,69,NR,7,8079.00
VIDEO-000549,ENHOGAR,2026-08-14,21,2154,R,76,F,2,8216.00
VIDEO-000550,ENHOGAR,2026-08-15,22,2255,U,83,M,5,8353.00
VIDEO-000551,ENHOGAR,2026-08-16,01,0156,U,90,X,8,8490.00
VIDEO-000552,ENHOGAR,2026-08-17,02,0257,R,24,NR,3,1027.00
VIDEO-000553,ENHOGAR,2026-08-18,03,0358,U,31,F,6,1164.00
VIDEO-000554,ENHOGAR,2026-08-19,04,0459,U,38,M,1,1301.00
VIDEO-000555,ENHOGAR,2026-08-20,05,0560,R,45,X,4,1438.00
VIDEO-000556,ENHOGAR,2026-08-01,06,0661,U,52,NR,7,1575.00
VIDEO-000557,ENHOGAR,2026-08-02,07,0762,U,59,F,2,1712.00
VIDEO-000558,ENHOGAR,2026-08-03,08,0863,R,66,M,5,1849.00
VIDEO-000559,ENHOGAR,2026-08-04,09,0964,U,73,X,8,1986.00
VIDEO-000560,ENHOGAR,2026-08-05,10,1065,U,80,NR,3,2123.00
VIDEO-000561,ENHOGAR,2026-08-06,11,1166,R,87,F,6,2260.00
VIDEO-000562,ENHOGAR,2026-08-07,12,1267,U,21,M,1,2397.00
VIDEO-000563,ENHOGAR,2026-08-08,13,1368,U,28,X,4,2534.00
VIDEO-000564,ENHOGAR,2026-08-09,14,1469,R,35,NR,7,2671.00
VIDEO-000565,ENHOGAR,2026-08-10,15,1570,U,42,F,2,2808.00
VIDEO-000566,ENHOGAR,2026-08-11,16,1671,U,49,M,5,2945.00
VIDEO-000567,ENHOGAR,2026-08-12,17,1772,R,56,X,8,3082.00
VIDEO-000568,ENHOGAR,2026-08-13,18,1873,U,63,NR,3,3219.00
VIDEO-000569,ENHOGAR,2026-08-14,19,1974,U,70,F,6,3356.00
VIDEO-000570,ENHOGAR,2026-08-15,20,2075,R,77,M,1,3493.00
VIDEO-000571,ENHOGAR,2026-08-16,21,2176,U,84,X,4,3630.00
VIDEO-000572,ENHOGAR,2026-08-17,22,2277,U,18,NR,7,3767.00
VIDEO-000573,ENHOGAR,2026-08-18,01,0178,R,25,F,2,3904.00
VIDEO-000574,ENHOGAR,2026-08-19,02,0279,U,32,M,5,4041.00
VIDEO-000575,ENHOGAR,2026-08-20,03,0380,U,39,X,8,4178.00
VIDEO-000576,ENHOGAR,2026-08-01,04,0481,R,46,NR,3,4315.00
VIDEO-000577,ENHOGAR,2026-08-02,05,0582,U,53,F,6,4452.00
VIDEO-000578,ENHOGAR,2026-08-03,06,0683,U,60,M,1,4589.00
VIDEO-000579,ENHOGAR,2026-08-04,07,0784,R,67,X,4,4726.00
VIDEO-000580,ENHOGAR,2026-08-05,08,0885,U,74,NR,7,4863.00
VIDEO-000581,ENHOGAR,2026-08-06,09,0986,U,81,F,2,5000.00
VIDEO-000582,ENHOGAR,2026-08-07,10,1087,R,88,M,5,5137.00
VIDEO-000583,ENHOGAR,2026-08-08,11,1188,U,22,X,8,5274.00
VIDEO-000584,ENHOGAR,2026-08-09,12,1289,U,29,NR,3,5411.00
VIDEO-000585,ENHOGAR,2026-08-10,13,1390,R,36,F,6,5548.00
VIDEO-000586,ENHOGAR,2026-08-11,14,1491,U,43,M,1,5685.00
VIDEO-000587,ENHOGAR,2026-08-12,15,1592,U,50,X,4,5822.00
VIDEO-000588,ENHOGAR,2026-08-13,16,1693,R,57,NR,7,5959.00
VIDEO-000589,ENHOGAR,2026-08-14,17,1794,U,64,F,2,6096.00
VIDEO-000590,ENHOGAR,2026-08-15,18,1895,U,71,M,5,6233.00
VIDEO-000591,ENHOGAR,2026-08-16,19,1996,R,78,X,8,6370.00
VIDEO-000592,ENHOGAR,2026-08-17,20,2097,U,85,NR,3,6507.00
VIDEO-000593,ENHOGAR,2026-08-18,21,2198,U,19,F,6,6644.00
VIDEO-000594,ENHOGAR,2026-08-19,22,2299,R,26,M,1,6781.00
VIDEO-000595,ENHOGAR,2026-08-20,01,0101,U,33,X,4,6918.00
VIDEO-000596,ENHOGAR,2026-08-01,02,0202,U,40,NR,7,7055.00
VIDEO-000597,ENHOGAR,2026-08-02,03,0303,R,47,F,2,7192.00
VIDEO-000598,ENHOGAR,2026-08-03,04,0404,U,54,M,5,7329.00
VIDEO-000599,ENHOGAR,2026-08-04,05,0505,U,61,X,8,7466.00
VIDEO-000600,ENHOGAR,2026-08-05,06,0606,R,68,NR,3,7603.00
VIDEO-000601,ENHOGAR,2026-08-06,07,0707,U,75,F,6,7740.00
VIDEO-000602,ENHOGAR,2026-08-07,08,0808,U,82,M,1,7877.00
VIDEO-000603,ENHOGAR,2026-08-08,09,0909,R,89,X,4,8014.00
VIDEO-000604,ENHOGAR,2026-08-09,10,1010,U,23,NR,7,8151.00
VIDEO-000605,ENHOGAR,2026-08-10,11,1111,U,30,F,2,8288.00
VIDEO-000606,ENHOGAR,2026-08-11,12,1212,R,37,M,5,8425.00
VIDEO-000607,ENHOGAR,2026-08-12,13,1313,U,44,X,8,962.00
VIDEO-000608,ENHOGAR,2026-08-13,14,1414,U,51,NR,3,1099.00
VIDEO-000609,ENHOGAR,2026-08-14,15,1515,R,58,F,6,1236.00
VIDEO-000610,ENHOGAR,2026-08-15,16,1616,U,65,M,1,1373.00
VIDEO-000611,ENHOGAR,2026-08-16,17,1717,U,72,X,4,1510.00
VIDEO-000612,ENHOGAR,2026-08-17,18,1818,R,79,NR,7,1647.00
VIDEO-000613,ENHOGAR,2026-08-18,19,1919,U,86,F,2,1784.00
VIDEO-000614,ENHOGAR,2026-08-19,20,2020,U,20,M,5,1921.00
VIDEO-000615,ENHOGAR,2026-08-20,21,2121,R,27,X,8,2058.00
VIDEO-000616,ENHOGAR,2026-08-01,22,2222,U,34,NR,3,2195.00
VIDEO-000617,ENHOGAR,2026-08-02,01,0123,U,41,F,6,2332.00
VIDEO-000618,ENHOGAR,2026-08-03,02,0224,R,48,M,1,2469.00
VIDEO-000619,ENHOGAR,2026-08-04,03,0325,U,55,X,4,2606.00
VIDEO-000620,ENHOGAR,2026-08-05,04,0426,U,62,NR,7,2743.00
VIDEO-000621,ENHOGAR,2026-08-06,05,0527,R,69,F,2,2880.00
VIDEO-000622,ENHOGAR,2026-08-07,06,0628,U,76,M,5,3017.00
VIDEO-000623,ENHOGAR,2026-08-08,07,0729,U,83,X,8,3154.00
VIDEO-000624,ENHOGAR,2026-08-09,08,0830,R,90,NR,3,3291.00
VIDEO-000625,ENHOGAR,2026-08-10,09,0931,U,24,F,6,3428.00
VIDEO-000626,ENHOGAR,2026-08-11,10,1032,U,31,M,1,3565.00
VIDEO-000627,ENHOGAR,2026-08-12,11,1133,R,38,X,4,3702.00
VIDEO-000628,ENHOGAR,2026-08-13,12,1234,U,45,NR,7,3839.00
VIDEO-000629,ENHOGAR,2026-08-14,13,1335,U,52,F,2,3976.00
VIDEO-000630,ENHOGAR,2026-08-15,14,1436,R,59,M,5,4113.00
VIDEO-000631,ENHOGAR,2026-08-16,15,1537,U,66,X,8,4250.00
VIDEO-000632,ENHOGAR,2026-08-17,16,1638,U,73,NR,3,4387.00
VIDEO-000633,ENHOGAR,2026-08-18,17,1739,R,80,F,6,4524.00
VIDEO-000634,ENHOGAR,2026-08-19,18,1840,U,87,M,1,4661.00
VIDEO-000635,ENHOGAR,2026-08-20,19,1941,U,21,X,4,4798.00
VIDEO-000636,ENHOGAR,2026-08-01,20,2042,R,28,NR,7,4935.00
VIDEO-000637,ENHOGAR,2026-08-02,21,2143,U,35,F,2,5072.00
VIDEO-000638,ENHOGAR,2026-08-03,22,2244,U,42,M,5,5209.00
VIDEO-000639,ENHOGAR,2026-08-04,01,0145,R,49,X,8,5346.00
VIDEO-000640,ENHOGAR,2026-08-05,02,0246,U,56,NR,3,5483.00
VIDEO-000641,ENHOGAR,2026-08-06,03,0347,U,63,F,6,5620.00
VIDEO-000642,ENHOGAR,2026-08-07,04,0448,R,70,M,1,5757.00
VIDEO-000643,ENHOGAR,2026-08-08,05,0549,U,77,X,4,5894.00
VIDEO-000644,ENHOGAR,2026-08-09,06,0650,U,84,NR,7,6031.00
VIDEO-000645,ENHOGAR,2026-08-10,07,0751,R,18,F,2,6168.00
VIDEO-000646,ENHOGAR,2026-08-11,08,0852,U,25,M,5,6305.00
VIDEO-000647,ENHOGAR,2026-08-12,09,0953,U,32,X,8,6442.00
VIDEO-000648,ENHOGAR,2026-08-13,10,1054,R,39,NR,3,6579.00
VIDEO-000649,ENHOGAR,2026-08-14,11,1155,U,46,F,6,6716.00
VIDEO-000650,ENHOGAR,2026-08-15,12,1256,U,53,M,1,6853.00
VIDEO-000651,ENHOGAR,2026-08-16,13,1357,R,60,X,4,6990.00
VIDEO-000652,ENHOGAR,2026-08-17,14,1458,U,67,NR,7,7127.00
VIDEO-000653,ENHOGAR,2026-08-18,15,1559,U,74,F,2,7264.00
VIDEO-000654,ENHOGAR,2026-08-19,16,1660,R,81,M,5,7401.00
VIDEO-000655,ENHOGAR,2026-08-20,17,1761,U,88,X,8,7538.00
VIDEO-000656,ENHOGAR,2026-08-01,18,1862,U,22,NR,3,7675.00
VIDEO-000657,ENHOGAR,2026-08-02,19,1963,R,29,F,6,7812.00
VIDEO-000658,ENHOGAR,2026-08-03,20,2064,U,36,M,1,7949.00
