record_id,survey_code,interview_date,department_code,municipality_code,urban_rural,respondent_age,respondent_sex,household_size,monthly_income_gtq
HOGAR-000329,ENHOGAR,2026-08-21,21,2132,U,58,F,4,7973.00
HOGAR-000330,ENHOGAR,2026-08-22,22,2233,R,65,M,7,8110.00
HOGAR-000331,ENHOGAR,2026-08-23,01,0134,U,72,X,2,8247.00
HOGAR-000332,ENHOGAR,2026-08-24,02,0235,U,79,NR,5,8384.00
HOGAR-000333,ENHOGAR,2026-08-25,03,0336,R,86,F,8,921.00
HOGAR-000334,ENHOGAR,2026-08-26,04,0437,U,20,M,3,1058.00
HOGAR-000335,ENHOGAR,2026-08-27,05,0538,U,27,X,6,1195.00
HOGAR-000336,ENHOGAR,2026-08-28,06,0639,R,34,NR,1,1332.00
HOGAR-000337,ENHOGAR,2026-08-01,07,0740,U,41,F,4,1469.00
HOGAR-000338,ENHOGAR,2026-08-02,08,0841,U,48,M,7,1606.00
HOGAR-000339,ENHOGAR,2026-08-03,09,0942,R,55,X,2,1743.00
HOGAR-000340,ENHOGAR,2026-08-04,10,1043,U,62,NR,5,1880.00
HOGAR-000341,ENHOGAR,2026-08-05,11,1144,U,69,F,8,2017.00
HOGAR-000342,ENHOGAR,2026-08-06,12,1245,R,76,M,3,2154.00
HOGAR-000343,ENHOGAR,2026-08-07,13,1346,U,83,X,6,2291.00
HOGAR-000344,ENHOGAR,2026-08-08,14,1447,U,90,NR,1,2428.00
HOGAR-000345,ENHOGAR,2026-08-09,15,1548,R,24,F,4,2565.00
HOGAR-000346,ENHOGAR,2026-08-10,16,1649,U,31,M,7,2702.00
HOGAR-000347,ENHOGAR,2026-08-11,17,1750,U,38,X,2,2839.00
HOGAR-000348,ENHOGAR,2026-08-12,18,1851,R,45,NR,5,2976.00
HOGAR-000349,ENHOGAR,2026-08-13,19,1952,U,52,F,8,3113.00
HOGAR-000350,ENHOGAR,2026-08-14,20,2053,U,59,M,3,3250.00
HOGAR-000351,ENHOGAR,2026-08-15,21,2154,R,66,X,6,3387.00
HOGAR-000352,ENHOGAR,2026-08-16,22,2255,U,73,NR,1,3524.00
HOGAR-000353,ENHOGAR,2026-08-17,01,0156,U,80,F,4,3661.00
HOGAR-000354,ENHOGAR,2026-08-18,02,0257,R,87,M,7,3798.00
HOGAR-000355,ENHOGAR,2026-08-19,03,0358,U,21,X,2,3935.00
HOGAR-000356,ENHOGAR,2026-08-20,04,0459,U,28,NR,5,4072.00
HOGAR-000357,ENHOGAR,2026-08-21,05,0560,R,35,F,8,4209.00
HOGAR-000358,ENHOGAR,2026-08-22,06,0661,U,42,M,3,4346.00
HOGAR-000359,ENHOGAR,2026-08-23,07,0762,U,49,X,6,4483.00
HOGAR-000360,ENHOGAR,2026-08-24,08,0863,R,56,NR,1,4620.00
HOGAR-000361,ENHOGAR,2026-08-25,09,0964,U,63,F,4,4757.00
HOGAR-000362,ENHOGAR,2026-08-26,10,1065,U,70,M,7,4894.00
HOGAR-000363,ENHOGAR,2026-08-27,11,1166,R,77,X,2,5031.00
HOGAR-000364,ENHOGAR,2026-08-28,12,1267,U,84,NR,5,5168.00
HOGAR-000365,ENHOGAR,2026-08-01,13,1368,U,18,F,8,5305.00
HOGAR-000366,ENHOGAR,2026-08-02,14,1469,R,25,M,3,5442.00
HOGAR/000367,ENHOGAR,2026-08-03,15,1570,U,32,X,6,5579.00
HOGAR-000368,ENHOGAR,2026-08-04,16,1671,U,39,NR,1,5716.00
HOGAR-000369,ENHOGAR,2026-08-05,17,1772,R,46,F,4,5853.00
HOGAR-000370,ENHOGAR,2026-08-06,18,1873,U,53,M,7,5990.00
HOGAR-000371,ENHOGAR,2026-08-07,19,1974,U,60,X,2,6127.00
HOGAR-000372,ENHOGAR,2026-08-08,20,2075,R,67,NR,5,6264.00
HOGAR-000373,ENHOGAR,2026-08-09,21,2176,U,74,F,8,6401.00
HOGAR-000374,ENHOGAR,2026-08-10,22,2277,U,81,M,3,6538.00
HOGAR-000375,ENHOGAR,2026-08-11,01,0178,R,88,X,6,6675.00
HOGAR-000376,ENHOGAR,2026-08-12,02,0279,U,22,NR,1,6812.00
HOGAR-000377,ENHOGAR,2026-08-13,03,0380,U,29,F,4,6949.00
HOGAR-000378,ENHOGAR,2026-08-14,04,0481,R,36,M,7,7086.00
HOGAR-000379,ENHOGAR,2026-08-15,05,0582,U,43,X,2,7223.00
HOGAR-000380,ENHOGAR,2026-08-16,06,0683,U,50,NR,5,7360.00
HOGAR-000381,ENHOGAR,2026-08-17,07,0784,R,57,F,8,7497.00
HOGAR-000382,ENHOGAR,2026-08-18,08,0885,U,64,M,3,7634.00
HOGAR-000383,ENHOGAR,2026-08-19,09,0986,U,71,X,6,7771.00
HOGAR-000384,ENHOGAR,2026-08-20,10,1087,R,78,NR,1,7908.00
HOGAR-000385,ENHOGAR,2026-08-21,11,1188,U,85,F,4,8045.00
HOGAR-000386,ENHOGAR,2026-08-22,12,1289,U,19,M,7,8182.00
HOGAR-000387,ENHOGAR,2026-08-23,13,1390,R,26,X,2,8319.00
HOGAR-000388,ENHOGAR,2026-08-24,14,1491,U,33,NR,5,8456.00
HOGAR-000389,ENHOGAR,2026-08-25,15,1592,U,40,F,8,993.00
HOGAR-000390,ENHOGAR,2026-08-26,16,1693,R,47,M,3,1130.00
HOGAR-000391,ENHOGAR,2026-08-27,17,1794,U,54,X,6,1267.00
HOGAR-000392,ENHOGAR,2026-08-28,18,1895,U,61,NR,1,1404.00
HOGAR-000393,ENHOGAR,2026-08-01,19,1996,R,68,F,4,1541.00
HOGAR-000394,ENHOGAR,2026-08-02,20,2097,U,75,M,7,1678.00
HOGAR-000395,ENHOGAR,2026-08-03,21,2198,U,82,X,2,1815.00
HOGAR-000396,ENHOGAR,2026-08-04,22,2299,R,89,NR,5,1952.00
HOGAR-000397,ENHOGAR,2026-08-05,01,0101,U,23,F,8,2089.00
HOGAR-000398,ENHOGAR,2026-08-06,02,0202,U,30,M,3,2226.00
HOGAR-000399,ENHOGAR,2026-08-07,03,0303,R,37,X,6,2363.00
HOGAR-000400,ENHOGAR,2026-08-08,04,0404,U,44,NR,1,2500.00
HOGAR-000401,ENHOGAR,2026-08-09,05,0505,U,51,F,4,2637.00
HOGAR-000402,ENHOGAR,2026-08-10,06,0606,R,58,M,7,2774.00
HOGAR-000403,ENHOGAR,2026-08-11,07,0707,U,65,X,2,2911.00
HOGAR-000404,ENHOGAR,2026-08-12,08,0808,U,72,NR,5,3048.00
HOGAR-000405,ENHOGAR,2026-08-13,09,0909,R,79,F,8,3185.00
HOGAR-000406,ENHOGAR,2026-08-14,10,1010,U,86,M,3,3322.00
HOGAR-000407,ENHOGAR,2026-08-15,11,1111,U,20,X,6,3459.00
HOGAR-000408,ENHOGAR,2026-08-16,12,1212,R,27,NR,1,3596.00
HOGAR-000409,ENHOGAR,2026-08-17,13,1313,U,34,F,4,3733.00
HOGAR-000410,ENHOGAR,2026-08-18,14,1414,U,41,M,7,3870.00
HOGAR-000411,ENHOGAR,2026-08-19,15,1515,R,48,X,2,4007.00
HOGAR-000412,ENHOGAR,2026-08-20,16,1616,U,55,NR,5,4144.00
HOGAR-000413,ENHOGAR,2026-08-21,17,1717,U,62,F,8,4281.00
HOGAR-000414,ENHOGAR,2026-08-22,18,1818,R,69,M,3,4418.00
HOGAR-000415,ENHOGAR,2026-08-23,19,1919,U,76,X,6,4555.00
HOGAR-000416,ENHOGAR,2026-08-24,20,2020,U,83,NR,1,4692.00
HOGAR-000417,ENHOGAR,2026-08-25,21,2121,R,90,F,4,4829.00
HOGAR-000418,ENHOGAR,2026-08-26,22,2222,U,24,M,7,4966.00
HOGAR-000419,ENHOGAR,2027-01-01,01,0123,U,31,X,2,5103.00
HOGAR-000420,ENHOGAR,2026-08-28,02,0224,R,38,NR,5,5240.00
HOGAR-000421,ENHOGAR,2026-08-01,03,0325,U,45,F,8,5377.00
HOGAR-000422,ENHOGAR,2026-08-02,04,0426,U,52,M,3,5514.00
HOGAR-000423,ENHOGAR,2026-08-03,05,0527,R,59,X,6,5651.00
HOGAR-000424,ENHOGAR,2026-08-04,06,0628,U,66,NR,1,5788.00
HOGAR-000425,ENHOGAR,2026-08-05,07,0729,U,73,F,4,5925.00
HOGAR-000426,ENHOGAR,2026-08-06,08,0830,R,80,M,7,6062.00
HOGAR-000427,ENHOGAR,2026-08-07,09,0931,U,87,X,2,6199.00
HOGAR-000428,ENHOGAR,2026-08-08,10,1032,U,21,NR,5,6336.00
HOGAR-000429,ENHOGAR,2026-08-09,11,1133,R,28,F,8,6473.00
HOGAR-000430,ENHOGAR,2026-08-10,12,1234,U,35,M,3,6610.00
HOGAR-000431,ENHOGAR,2026-08-11,13,1335,U,42,X,6,6747.00
HOGAR-000432,ENHOGAR,2026-08-12,14,1436,R,49,NR,1,6884.00
HOGAR-000433,ENHOGAR,2026-08-13,15,1537,U,56,F,4,7021.00
HOGAR-000434,ENHOGAR,2026-08-14,16,1638,U,63,M,7,7158.00
HOGAR-000435,ENHOGAR,2026-08-15,17,1739,R,70,X,2,7295.00
HOGAR-000436,ENHOGAR,2026-08-16,18,1840,U,77,NR,5,7432.00
HOGAR-000437,ENHOGAR,2026-08-17,19,1941,U,84,F,8,7569.00
HOGAR-000438,ENHOGAR,2026-08-18,20,2042,R,18,M,3,7706.00
HOGAR-000439,ENHOGAR,2026-08-19,21,2143,U,25,X,6,7843.00
HOGAR-000440,ENHOGAR,2026-08-20,22,2244,U,32,NR,1,7980.00
HOGAR-000441,ENHOGAR,2026-08-21,01,0145,R,39,F,4,8117.00
HOGAR-000442,ENHOGAR,2026-08-22,02,0246,U,46,M,7,8254.00
HOGAR-000443,ENHOGAR,2026-08-23,03,0347,U,53,X,2,8391.00
HOGAR-000444,ENHOGAR,2026-08-24,04,0448,R,60,NR,5,928.00
HOGAR-000445,ENHOGAR,2026-08-25,05,0549,U,67,F,8,1065.00
HOGAR-000446,ENHOGAR,2026-08-26,06,0650,U,74,M,3,1202.00
HOGAR-000447,ENHOGAR,2026-08-27,07,0751,R,81,X,6,1339.00
HOGAR-000448,ENHOGAR,2026-08-28,08,0852,U,88,NR,1,1476.00
HOGAR-000449,ENHOGAR,2026-08-01,09,0953,U,22,F,4,1613.00
HOGAR-000450,ENHOGAR,2026-08-02,10,1054,R,29,M,7,1750.00
HOGAR-000451,ENHOGAR,2026-08-03,11,1155,U,36,X,2,1887.00
HOGAR-000452,ENHOGAR,2026-08-04,12,1256,U,43,NR,5,2024.00
HOGAR-000453,ENHOGAR,2026-08-05,13,1357,R,50,F,8,2161.00
HOGAR-000454,ENHOGAR,2026-08-06,14,1458,U,57,M,3,2298.00
HOGAR-000455,ENHOGAR,2026-08-07,15,1559,U,64,X,6,2435.00
HOGAR-000456,ENHOGAR,2026-08-08,16,1660,R,71,NR,1,2572.00
HOGAR-000457,ENHOGAR,2026-08-09,17,1761,U,78,F,4,2709.00
HOGAR-000458,ENHOGAR,2026-08-10,18,1862,U,85,M,7,2846.00
HOGAR-000459,ENHOGAR,2026-08-11,19,1963,R,19,X,2,2983.00
HOGAR-000460,ENHOGAR,2026-08-12,20,2064,U,26,NR,5,3120.00
HOGAR-000461,ENHOGAR,2026-08-13,21,2165,U,33,F,8,3257.00
HOGAR-000462,ENHOGAR,2026-08-14,22,2266,R,40,M,3,3394.00
HOGAR-000463,ENHOGAR,2026-08-15,01,0167,U,47,X,6,3531.00
HOGAR-000464,ENHOGAR,2026-08-16,02,0268,U,54,NR,1,3668.00
HOGAR-000465,ENHOGAR,2026-08-17,03,0369,R,61,F,4,3805.00
HOGAR-000466,ENHOGAR,2026-08-18,04,0470,U,68,M,7,3942.00
HOGAR-000467,ENHOGAR,2026-08-19,05,0571,U,75,X,2,4079.00
HOGAR-000468,ENHOGAR,2026-08-20,06,0672,R,82,NR,5,4216.00
HOGAR-000469,ENHOGAR,2026-08-21,07,0773,U,89,F,8,4353.00
HOGAR-000470,ENHOGAR,2026-08-22,08,0874,U,23,M,3,4490.00
HOGAR-000471,ENHOGAR,2026-08-23,09,0975,R,30,X,6, 4627.00 
HOGAR-000472,ENHOGAR,2026-08-24,10,1076,U,37,NR,1,4764.00
HOGAR-000473,ENHOGAR,2026-08-25,11,1177,U,44,F,4,4901.00
HOGAR-000474,ENHOGAR,2026-08-26,12,1278,R,51,M,7,5038.00
HOGAR-000475,ENHOGAR,2026-08-27,13,1379,U,58,X,2,5175.00
HOGAR-000476,ENHOGAR,2026-08-28,14,1480,U,65,NR,5,5312.00
HOGAR-000477,ENHOGAR,2026-08-01,15,1581,R,72,F,8,5449.00
HOGAR-000478,ENHOGAR,2026-08-02,16,1682,U,79,M,3,5586.00
HOGAR-000479,ENHOGAR,2026-08-03,17,1783,U,86,X,6,5723.00
HOGAR-000480,ENHOGAR,2026-08-04,18,1884,R,20,NR,1,5860.00
HOGAR-000481,ENHOGAR,2026-08-05,19,1985,U,27,F,4,5997.00
HOGAR-000482,ENHOGAR,2026-08-06,20,2086,U,34,M,7,6134.00
HOGAR-000483,ENHOGAR,2026-08-07,21,2187,R,41,X,2,6271.00
HOGAR-000484,ENHOGAR,2026-08-08,22,2288,U,48,NR,5,6408.00
HOGAR-000485,ENHOGAR,2026-08-09,01,0189,U,55,F,8,6545.00
HOGAR-000486,ENHOGAR,2026-08-10,02,0290,R,62,M,3,6682.00
HOGAR-000487,ENHOGAR,2026-08-11,03,0391,U,69,X,6,6819.00
HOGAR-000488,ENHOGAR,2026-08-12,04,0492,U,76,NR,1,6956.00
HOGAR-000489,ENHOGAR,2026-08-13,05,0593,R,83,F,4,7093.00
HOGAR-000490,ENHOGAR,2026-08-14,06,0694,U,90,M,7,7230.00
HOGAR-000491,ENHOGAR,2026-08-15,07,0795,U,24,X,2,7367.00
HOGAR-000492,ENHOGAR,2026-08-16,08,0896,R,31,NR,5,7504.00
HOGAR-000493,ENHOGAR,2026-08-17,09,0997,U,38,F,8,7641.00
HOGAR-000494,ENHOGAR,2026-08-18,10,1098,U,45,M,3,7778.00
HOGAR-000495,ENHOGAR,2026-08-19,11,1199,R,52,X,6,7915.00
HOGAR-000496,ENHOGAR,2026-08-20,12,1201,U,59,NR,1,8052.00
HOGAR-000497,ENHOGAR,2026-08-21,13,1302,U,66,F,4,8189.00
HOGAR-000498,ENHOGAR,2026-08-22,14,1403,R,73,M,7,8326.00
HOGAR-000499,ENHOGAR,2026-08-23,15,1504,U,80,X,2,8463.00
HOGAR-000500,ENHOGAR,2026-08-24,16,1605,U,87,NR,5,1000.00
HOGAR-000501,ENHOGAR,2026-08-25,17,1706,R,21,F,8,1137.00
HOGAR-000502,ENHOGAR,2026-08-26,18,1807,U,28,M,3,1274.00
HOGAR-000503,ENHOGAR,2026-08-27,19,1908,U,35,X,6,-25.00
HOGAR-000504,ENHOGAR,2026-08-28,20,2009,R,42,NR,1,1548.00
HOGAR-000505,ENHOGAR,2026-08-01,21,2110,U,49,F,4,1685.00
HOGAR-000506,ENHOGAR,2026-08-02,22,2211,U,56,M,7,1822.00
HOGAR-000507,ENHOGAR,2026-08-03,01,0112,R,63,X,2,1959.00
HOGAR-000508,ENHOGAR,2026-08-04,02,0213,U,70,NR,5,2096.00
HOGAR-000509,ENHOGAR,2026-08-05,03,0314,U,77,F,8,2233.00
HOGAR-000510,ENHOGAR,2026-08-06,04,0415,R,84,M,3,2370.00
HOGAR-000511,ENHOGAR,2026-08-07,05,0516,U,18,X,6,2507.00
HOGAR-000512,ENHOGAR,2026-08-08,06,0617,U,25,NR,1,2644.00
HOGAR-000513,ENHOGAR,2026-08-09,07,0718,R,32,F,4,2781.00
HOGAR-000514,ENHOGAR,2026-08-10,08,0819,U,39,M,7,2918.00
HOGAR-000515,ENHOGAR,2026-08-11,09,0920,U,46,X,2,3055.00
HOGAR-000516,ENHOGAR,2026-08-12,10,1021,R,53,NR,5,3192.00
HOGAR-000517,ENHOGAR,2026-08-13,11,1122,U,60,F,8,3329.00
HOGAR-000518,ENHOGAR,2026-08-14,12,1223,U,67,M,3,3466.00
HOGAR-000519,ENHOGAR,2026-08-15,13,1324,R,74,X,6,3603.00
HOGAR-000520,ENHOGAR,2026-08-16,14,1425,U,81,NR,1,3740.00
HOGAR-000521,ENHOGAR,2026-08-17,15,1526,U,88,F,4,3877.00
HOGAR-000522,ENHOGAR,2026-08-18,16,1627,R,22,M,7,4014.00
HOGAR-000523,ENHOGAR,2026-08-19,17,1728,U,29,X,2,4151.00
HOGAR-000524,ENHOGAR,2026-08-20,18,1829,U,36,NR,5,4288.00
HOGAR-000525,ENHOGAR,2026-08-21,19,1930,R,43,F,8,4425.00
HOGAR-000526,ENHOGAR,2026-08-22,20,2031,U,50,M,3,4562.00
HOGAR-000527,ENHOGAR,2026-08-23,21,2132,U,57,X,6,4699.00
HOGAR-000528,ENHOGAR,2026-08-24,22,2233,R,64,NR,1,4836.00
HOGAR-000529,ENHOGAR,2026-08-25,01,0134,U,71,F,4,4973.00
HOGAR-000530,ENHOGAR,2026-08-26,02,0235,U,78,M,7,5110.00
HOGAR-000531,ENHOGAR,2026-08-27,03,0336,R,85,X,2,5247.00
HOGAR-000532,ENHOGAR,2026-08-28,04,0437,U,19,NR,5,5384.00
HOGAR-000533,ENHOGAR,2026-08-01,05,0538,U,26,F,8,5521.00
HOGAR-000534,ENHOGAR,2026-08-02,06,0639,R,33,M,3,5658.00
HOGAR-000535,ENHOGAR,2026-08-03,07,0740,U,40,X,6,5795.00
HOGAR-000536,ENHOGAR,2026-08-04,08,0841,U,47,NR,1,5932.00
HOGAR-000537,ENHOGAR,2026-08-05,09,0942,R,54,F,4,6069.00
HOGAR-000538,ENHOGAR,2026-08-06,10,1043,U,61,M,7,6206.00
HOGAR-000539,ENHOGAR,2026-08-07,11,1144,U,68,X,2,6343.00
HOGAR-000540,ENHOGAR,2026-08-08,12,1245,R,75,NR,5,6480.00
HOGAR-000541,ENHOGAR,2026-08-09,13,1346,U,82,F,8,6617.00
HOGAR-000542,ENHOGAR,2026-08-10,14,1447,U,89,M,3,6754.00
HOGAR-000543,ENHOGAR,2026-08-11,15,1548,R,23,X,6,6891.00
HOGAR-000544,ENHOGAR,2026-08-12,16,1649,U,30,NR,1,7028.00
HOGAR-000545,ENHOGAR,2026-08-13,17,1750,U,37,F,4,7165.00
HOGAR-000546,ENHOGAR,2026-08-14,18,1851,R,44,M,7,7302.00
HOGAR-000547,ENHOGAR,2026-08-15,19,1952,U,51,X,2,7439.00
HOGAR-000548,ENHOGAR,2026-08-16,20,2053,U,58,NR,5,7576.00
HOGAR-000549,ENHOGAR,2026-08-17,21,2154,R,65,F,8,7713.00
HOGAR-000550,ENHOGAR,2026-08-18,22,2255,U,72,M,3,7850.00
HOGAR-000551,ENHOGAR,2026-08-19,01,0156,U,79,X,6,7987.00
HOGAR-000552,ENHOGAR,2026-08-20,02,0257,R,86,NR,1,8124.00
HOGAR-000553,ENHOGAR,2026-08-21,03,0358,U,20,F,4,8261.00
HOGAR-000554,ENHOGAR,2026-08-22,04,0459,U,27,M,7,8398.00
HOGAR-000555,ENHOGAR,2026-08-23,05,0560,R,34,X,2,935.00
HOGAR-000556,ENHOGAR,2026-08-24,06,0661,U,41,NR,5,1072.00
HOGAR-000557,ENHOGAR,2026-08-25,07,0762,U,48,F,8,1209.00
HOGAR-000558,ENHOGAR,2026-08-26,08,0863,R,55,M,3,1346.00
HOGAR-000559,ENHOGAR,2026-08-27,09,0964,U,62,X,6,1483.00
HOGAR-000560,ENHOGAR,2026-08-28,10,1065,U,69,NR,1,1620.00
HOGAR-000561,ENHOGAR,2026-08-01,11,1166,R,76,F,4,1757.00
HOGAR-000562,ENHOGAR,2026-08-02,12,1267,U,83,M,7,1894.00
HOGAR-000563,ENHOGAR,2026-08-03,13,1368,U,90,X,2,2031.00
HOGAR-000564,ENHOGAR,2026-08-04,14,1469,R,24,NR,5,2168.00
HOGAR-000565,ENHOGAR,2026-08-05,15,1570,U,31,F,8,2305.00
HOGAR-000566,ENHOGAR,2026-08-06,16,1671,U,38,M,3,2442.00
HOGAR-000567,ENHOGAR,2026-08-07,17,1772,R,45,X,6,2579.00
HOGAR-000568,ENHOGAR,2026-08-08,18,1873,U,52,NR,1,2716.00
HOGAR-000569,ENHOGAR,2026-08-09,19,1974,U,59,F,4,2853.00
HOGAR-000570,ENHOGAR,2026-08-10,20,2075,R,66,M,7,2990.00
HOGAR-000571,ENHOGAR,2026-08-11,21,2176,U,73,X,2,3127.00
HOGAR-000572,ENHOGAR,2026-08-12,22,2277,U,80,NR,5,3264.00
HOGAR-000573,ENHOGAR,2026-08-13,01,0178,R,87,F,8,3401.00
HOGAR-000574,ENHOGAR,2026-08-14,02,0279,U,21,M,3,3538.00
HOGAR-000575,ENHOGAR,2026-08-15,03,0380,U,28,X,6,3675.00
HOGAR-000576,ENHOGAR,2026-08-16,04,0481,R,35,NR,1,3812.00
HOGAR-000577,ENHOGAR,2026-08-17,05,0582,U,42,F,4,3949.00
HOGAR-000578,ENHOGAR,2026-08-18,06,0683,U,49,M,7,4086.00
HOGAR-000579,ENHOGAR,2026-08-19,07,0784,R,56,X,2,4223.00
HOGAR-000580,ENHOGAR,2026-08-20,08,0885,U,63,NR,5,4360.00
HOGAR-000581,ENHOGAR,2026-08-21,09,0986,U,70,F,8,4497.00
HOGAR-000582,ENHOGAR,2026-08-22,10,1087,R,77,M,3,4634.00
HOGAR-000583,ENHOGAR,2026-08-23,11,1188,U,84,X,6,4771.00
HOGAR-000584,ENHOGAR,2026-08-24,12,1289,U,18,NR,1,4908.00
HOGAR-000585,ENHOGAR,2026-08-25,13,1390,R,25,F,4,5045.00
HOGAR-000586,,2026-08-26,14,1491,U,32,M,7,5182.00
HOGAR-000587,ENHOGAR,2026-08-27,15,1592,U,39,X,2,5319.00
HOGAR-000588,ENHOGAR,2026-08-28,16,1693,R,46,NR,5,5456.00
HOGAR-000589,ENHOGAR,2026-08-01,17,1794,U,53,F,8,5593.00
HOGAR-000590,ENHOGAR,2026-08-02,18,1895,U,60,M,3,5730.00
HOGAR-000591,ENHOGAR,2026-08-03,19,1996,R,67,X,6,5867.00
HOGAR-000592,ENHOGAR,2026-08-04,20,2097,U,74,NR,1,6004.00
HOGAR-000593,ENHOGAR,2026-08-05,21,2198,U,81,F,4,6141.00
HOGAR-000594,ENHOGAR,2026-08-06,22,2299,R,88,M,7,6278.00
HOGAR-000595,ENHOGAR,2026-08-07,01,0101,U,22,X,2,6415.00
HOGAR-000596,ENHOGAR,2026-08-08,02,0202,U,29,NR,5,6552.00
HOGAR-000597,ENHOGAR,2026-08-09,03,0303,R,36,F,8,6689.00
HOGAR-000598,ENHOGAR,2026-08-10,04,0404,U,43,M,3,6826.00
HOGAR-000599,ENHOGAR,2026-08-11,05,0505,U,50,X,6,6963.00
HOGAR-000600,ENHOGAR,2026-08-12,06,0606,R,57,NR,1,7100.00
HOGAR-000601,ENHOGAR,2026-08-13,07,0707,U,64,F,4,7237.00
HOGAR-000602,ENHOGAR,2026-08-14,08,0808,U,71,M,7,7374.00
HOGAR-000603,ENHOGAR,2026-08-15,09,0909,R,78,X,2,7511.00
HOGAR-000604,ENHOGAR,2026-08-16,10,1010,U,85,NR,5,7648.00
HOGAR-000605,ENHOGAR,2026-08-17,11,1111,U,19,F,8,7785.00
HOGAR-000606,ENHOGAR,2026-08-18,12,1212,R,26,M,3,7922.00
HOGAR-000607,ENHOGAR,2026-08-19,13,1313,U,33,X,6,8059.00
HOGAR-000608,ENHOGAR,2026-08-20,14,1414,U,40,NR,1,8196.00
HOGAR-000609,ENHOGAR,2026-08-21,15,1515,R,47,F,4,8333.00
HOGAR-000610,ENHOGAR,2026-08-22,16,1616,U,54,M,7,8470.00
HOGAR-000611,ENHOGAR,2026-08-23,17,1717,U,61,X,2,1007.00
HOGAR-000612,ENHOGAR,2026-08-24,18,1818,R,68,NR,5,1144.00
HOGAR-000613,ENHOGAR,2026-08-25,19,1919,U,75,F,8,1281.00
HOGAR-000614,ENHOGAR,2026-08-26,20,2020,U,82,M,3,1418.00
HOGAR-000615,ENHOGAR,2026-08-27,21,2121,R,89,X,6,1555.00
HOGAR-000616,ENHOGAR,2026-08-28,22,2222,U,23,NR,1,1692.00
HOGAR-000617,ENHOGAR,2026-08-01,01,0123,U,30,F,4,1829.00
HOGAR-000618,ENHOGAR,2026-08-02,02,0224,R,37,M,7,1966.00
HOGAR-000619,ENHOGAR,2026-08-03,03,0325,U,44,X,2,2103.00
HOGAR-000620,ENHOGAR,2026-08-04,04,0426,U,51,NR,5,2240.00
HOGAR-000621,ENHOGAR,2026-08-05,05,0527,R,58,F,8,2377.00
HOGAR-000622,ENHOGAR,2026-08-06,06,0628,U,65,M,3,2514.00
HOGAR-000623,ENHOGAR,2026-08-07,07,0729,U,72,X,6,2651.00
HOGAR-000624,ENHOGAR,2026-08-08,08,0830,R,79,NR,1,2788.00
HOGAR-000625,ENHOGAR,2026-08-09,09,0931,U,86,F,4,2925.00
HOGAR-000626,ENHOGAR,2026-08-10,10,1032,U,20,M,7,3062.00
HOGAR-000627,ENHOGAR,2026-08-11,11,1133,R,27,X,2,3199.00
HOGAR-000628,ENHOGAR,2026-08-12,12,1234,U,34,NR,5, 3336.00 
HOGAR-000629,ENHOGAR,2026-08-13,13,1335,U,41,F,8,3473.00
HOGAR-000630,ENHOGAR,2026-08-14,14,1436,R,48,M,3,3610.00
HOGAR-000631,ENHOGAR,2026-08-15,15,1537,U,55,X,6,3747.00
HOGAR-000632,ENHOGAR,2026-08-16,16,1638,U,62,NR,1,3884.00
HOGAR-000633,ENHOGAR,2026-08-17,17,1739,R,69,F,4,4021.00
HOGAR-000634,ENHOGAR,2026-08-18,18,1840,U,76,M,7,4158.00
HOGAR-000635,ENHOGAR,2026-08-19,19,1941,U,83,X,2,4295.00
HOGAR-000636,ENHOGAR,2026-08-20,20,2042,R,90,NR,5,4432.00
HOGAR-000637,ENHOGAR,2026-08-21,21,2143,U,24,F,8,4569.00
HOGAR-000638,ENHOGAR,2026-08-22,22,2244,U,31,M,3,4706.00
HOGAR-000639,ENHOGAR,2026-08-23,01,0145,R,38,X,6,4843.00
HOGAR-000640,ENHOGAR,2026-08-24,02,0246,U,45,NR,1,4980.00
HOGAR-000641,ENHOGAR,2026-08-25,03,0347,U,52,F,0,5117.00
HOGAR-000642,ENHOGAR,2026-08-26,04,0448,R,59,M,7,5254.00
HOGAR-000643,ENHOGAR,2026-08-27,05,0549,U,66,X,2,5391.00
HOGAR-000644,ENHOGAR,2026-08-28,06,0650,U,73,NR,5,5528.00
HOGAR-000645,ENHOGAR,2026-08-01,07,0751,R,80,F,8,5665.00
HOGAR-000646,ENHOGAR,2026-08-02,08,0852,U,87,M,3,5802.00
HOGAR-000647,ENHOGAR,2026-08-03,09,0953,U,21,X,6,5939.00
HOGAR-000648,ENHOGAR,2026-08-04,10,1054,R,28,NR,1,6076.00
HOGAR-000649,ENHOGAR,2026-08-05,11,1155,U,35,F,4,6213.00
HOGAR-000650,ENHOGAR,2026-08-06,12,1256,U,42,M,7,6350.00
HOGAR-000651,ENHOGAR,2026-08-07,13,1357,R,49,X,2,6487.00
HOGAR-000652,ENHOGAR,2026-08-08,14,1458,U,56,NR,5,6624.00
HOGAR-000653,ENHOGAR,2026-08-09,15,1559,U,63,F,8,6761.00
HOGAR-000654,ENHOGAR,2026-08-10,16,1660,R,70,M,3,6898.00
HOGAR-000655,ENHOGAR,2026-08-11,17,1761,U,77,X,6,7035.00
HOGAR-000656,ENHOGAR,2026-08-12,18,1862,U,84,NR,1,7172.00
HOGAR-000657,ENHOGAR,2026-08-13,19,1963,R,18,F,4,7309.00
HOGAR-000658,ENHOGAR,2026-08-14,20,2064,U,25,M,7,7446.00
